Zeit;Kanal A
(ms);(V)

0,21218401;0,69801920
0,21268801;0,69801920
0,21319201;0,69801920
0,21369601;0,69801920
0,21420001;0,69801920
0,21470401;0,69801920
0,21520801;0,69801920
0,21571201;0,69801920
0,21621601;0,69801920
0,21672001;0,69801920
0,21722401;0,69801920
0,21772801;0,69801920
0,21823201;0,69801920
0,21873601;0,69801920
0,21924001;0,69801920
0,21974401;0,69801920
0,22024801;0,69801920
0,22075201;0,69801920
0,22125601;0,69801920
0,22176001;0,69801920
0,22226401;0,69801920
0,22276801;0,69801920
0,22327201;0,69801920
0,22377601;0,69801920
0,22428001;0,69801920
0,22478401;0,69801920
0,22528801;0,69801920
0,22579201;0,69801920
0,22629601;0,69801920
0,22680001;0,69801920
0,22730401;0,69801920
0,22780801;0,69801920
0,22831201;0,69801920
0,22881601;0,69801920
0,22932001;0,69801920
0,22982401;0,69801920
0,23032801;0,71690450
0,23083201;0,69801920
0,23133601;0,69801920
0,23184001;0,69801920
0,23234401;0,69801920
0,23284801;0,69801920
0,23335201;0,69801920
0,23385601;0,69801920
0,23436001;0,69801920
0,23486401;0,69801920
0,23536801;0,69801920
0,23587201;0,69801920
0,23637601;0,69801920
0,23688001;0,69801920
0,23738401;0,69801920
0,23788801;0,67919530
0,23839201;0,69801920
0,23889601;0,69801920
0,23940001;0,69801920
0,23990401;0,69801920
0,24040801;0,69801920
0,24091201;0,69801920
0,24141601;0,69801920
0,24192001;0,69801920
0,24242401;0,69801920
0,24292801;0,69801920
0,24343201;0,69801920
0,24393601;0,69801920
0,24444001;0,69801920
0,24494401;0,69801920
0,24544801;0,71690450
0,24595201;0,69801920
0,24645601;0,69801920
0,24696001;0,69801920
0,24746401;0,69801920
0,24796801;0,69801920
0,24847201;0,69801920
0,24897601;0,69801920
0,24948001;0,69801920
0,24998401;0,69801920
0,25048801;0,69801920
0,25099201;0,69801920
0,25149601;0,69801920
0,25200001;0,69801920
0,25250401;0,69801920
0,25300801;0,69801920
0,25351201;0,69801920
0,25401601;0,69801920
0,25452001;0,69801920
0,25502401;0,69801920
0,25552801;0,69801920
0,25603201;0,69801920
